edit_timestamp	platform	edit_count
20170818	mobile app	14
20170818	mobile web	141
20170819	mobile app	17
20170819	mobile web	87
20170820	mobile app	10
20170820	mobile web	101
20170821	mobile app	15
20170821	mobile web	93
20170822	desktop	6
20170822	mobile app	23
20170822	mobile web	117
20170823	desktop	1
20170823	mobile app	19
20170823	mobile web	82
20170824	desktop	1
20170824	mobile app	28
20170824	mobile web	159
20170825	mobile app	26
20170825	mobile web	91
20170826	mobile app	41
20170826	mobile web	110
20170827	desktop	3
20170827	mobile app	15
20170827	mobile web	85
20170828	desktop	3
20170828	mobile app	6
20170828	mobile web	91
20170829	desktop	13
20170829	mobile app	22
20170829	mobile web	93
20170830	desktop	3
20170830	mobile app	26
20170830	mobile web	104
20170831	desktop	2
20170831	mobile app	10
20170831	mobile web	67
20170901	desktop	1
20170901	mobile app	13
20170901	mobile web	84
20170902	mobile app	25
20170902	mobile web	104
20170903	desktop	2
20170903	mobile app	6
20170903	mobile web	103
20170904	desktop	9
20170904	mobile app	24
20170904	mobile web	126
20170905	desktop	10
20170905	mobile app	13
20170905	mobile web	129
20170906	desktop	1
20170906	mobile app	10
20170906	mobile web	114
20170907	mobile app	18
20170907	mobile web	104
20170908	desktop	1
20170908	mobile app	23
20170908	mobile web	165
20170909	mobile app	22
20170909	mobile web	132
20170910	mobile app	42
20170910	mobile web	134
20170911	desktop	1
20170911	mobile app	23
20170911	mobile web	107
20170912	mobile app	29
20170912	mobile web	104
20170913	mobile app	40
20170913	mobile web	105
20170914	mobile app	45
20170914	mobile web	113
20170915	mobile app	56
20170915	mobile web	121
20170916	mobile app	35
20170916	mobile web	120
20170917	desktop	1
20170917	mobile app	16
20170917	mobile web	129
20170918	mobile app	37
20170918	mobile web	136
20170919	mobile app	31
20170919	mobile web	125
20170920	desktop	19
20170920	mobile app	13
20170920	mobile web	123
20170921	desktop	24
20170921	mobile app	17
20170921	mobile web	95
20170922	desktop	9
20170922	mobile app	88
20170922	mobile web	152
20170923	desktop	2
20170923	mobile app	67
20170923	mobile web	149
20170924	mobile app	35
20170924	mobile web	155
20170925	desktop	9
20170925	mobile app	29
20170925	mobile web	121
20170926	desktop	1
20170926	mobile app	34
20170926	mobile web	180
20170927	desktop	37
20170927	mobile app	16
20170927	mobile web	102
20170928	desktop	7
20170928	mobile app	21
20170928	mobile web	119
20170929	desktop	1
20170929	mobile app	23
20170929	mobile web	149
20170930	desktop	9
20170930	mobile app	22
20170930	mobile web	108
20171001	desktop	9
20171001	mobile app	37
20171001	mobile web	140
20171002	desktop	4
20171002	mobile app	27
20171002	mobile web	172
20171003	desktop	1
20171003	mobile app	22
20171003	mobile web	130
20171004	desktop	2
20171004	mobile app	22
20171004	mobile web	124
20171005	mobile app	40
20171005	mobile web	130
20171006	desktop	4
20171006	mobile app	28
20171006	mobile web	129
20171007	desktop	13
20171007	mobile app	12
20171007	mobile web	136
20171008	desktop	40
20171008	mobile app	4
20171008	mobile web	98
20171009	desktop	25
20171009	mobile app	23
20171009	mobile web	156
20171010	desktop	12
20171010	mobile app	13
20171010	mobile web	232
20171011	desktop	9
20171011	mobile app	21
20171011	mobile web	269
20171012	desktop	1
20171012	mobile app	17
20171012	mobile web	210
20171013	desktop	2
20171013	mobile app	23
20171013	mobile web	265
20171014	desktop	21
20171014	mobile app	16
20171014	mobile web	112
20171015	desktop	6
20171015	mobile app	6
20171015	mobile web	140
20171016	desktop	4
20171016	mobile app	8
20171016	mobile web	111
20171017	desktop	2
20171017	mobile app	4
20171017	mobile web	139
20171018	mobile app	14
20171018	mobile web	106
20171019	mobile app	7
20171019	mobile web	60
20171020	mobile app	21
20171020	mobile web	117
20171021	desktop	8
20171021	mobile app	45
20171021	mobile web	192
20171022	desktop	6
20171022	mobile app	31
20171022	mobile web	219
20171023	mobile app	18
20171023	mobile web	138
20171024	desktop	1
20171024	mobile app	37
20171024	mobile web	353
20171025	mobile app	13
20171025	mobile web	236
20171026	mobile app	22
20171026	mobile web	178
20171027	desktop	2
20171027	mobile app	25
20171027	mobile web	127
20171028	desktop	5
20171028	mobile app	18
20171028	mobile web	119
20171029	mobile app	22
20171029	mobile web	126
20171030	desktop	2
20171030	mobile app	31
20171030	mobile web	117
20171031	mobile app	18
20171031	mobile web	104
20171101	desktop	13
20171101	mobile app	18
20171101	mobile web	124
20171102	desktop	11
20171102	mobile app	25
20171102	mobile web	136
20171103	desktop	14
20171103	mobile app	22
20171103	mobile web	134
20171104	mobile app	19
20171104	mobile web	149
20171105	mobile app	11
20171105	mobile web	103
20171106	desktop	4
20171106	mobile app	27
20171106	mobile web	175
20171107	mobile app	29
20171107	mobile web	126
20171108	mobile app	34
20171108	mobile web	145
20171109	mobile app	34
20171109	mobile web	152
20171110	desktop	8
20171110	mobile app	25
20171110	mobile web	119
20171111	desktop	2
20171111	mobile app	16
20171111	mobile web	144
20171112	mobile app	17
20171112	mobile web	171
20171113	mobile app	24
20171113	mobile web	172
20171114	mobile app	47
20171114	mobile web	165
20171115	mobile app	34
20171115	mobile web	139
20171116	desktop	1
20171116	mobile app	26
20171116	mobile web	125
20171117	mobile app	38
20171117	mobile web	133
20171118	desktop	7
20171118	mobile app	25
20171118	mobile web	121
20171119	desktop	13
20171119	mobile app	24
20171119	mobile web	135
20171120	desktop	8
20171120	mobile app	41
20171120	mobile web	111
20171121	desktop	3
20171121	mobile app	18
20171121	mobile web	94
20171122	mobile app	22
20171122	mobile web	135
20171123	desktop	4
20171123	mobile app	23
20171123	mobile web	201
20171124	mobile app	14
20171124	mobile web	139
20171125	desktop	7
20171125	mobile app	8
20171125	mobile web	110
20171126	desktop	21
20171126	mobile app	17
20171126	mobile web	170
20171127	desktop	9
20171127	mobile app	19
20171127	mobile web	155
20171128	desktop	8
20171128	mobile app	12
20171128	mobile web	159
20171129	desktop	5
20171129	mobile app	30
20171129	mobile web	149
20171130	desktop	22
20171130	mobile app	54
20171130	mobile web	176
20171201	desktop	1
20171201	mobile app	8
20171201	mobile web	123
20171202	desktop	14
20171202	mobile app	10
20171202	mobile web	86
20171203	desktop	4
20171203	mobile app	20
20171203	mobile web	136
20171204	desktop	1
20171204	mobile app	13
20171204	mobile web	111
20171205	desktop	1
20171205	mobile app	18
20171205	mobile web	141
20171206	mobile app	21
20171206	mobile web	87
20171207	desktop	2
20171207	mobile app	24
20171207	mobile web	118
20171208	desktop	3
20171208	mobile app	8
20171208	mobile web	100
20171209	desktop	28
20171209	mobile app	16
20171209	mobile web	124
20171210	desktop	38
20171210	mobile app	27
20171210	mobile web	152
20171211	desktop	23
20171211	mobile app	32
20171211	mobile web	121
20171212	desktop	17
20171212	mobile app	20
20171212	mobile web	151
20171213	desktop	4
20171213	mobile app	29
20171213	mobile web	124
20171214	desktop	4
20171214	mobile app	11
20171214	mobile web	107
20171215	mobile app	40
20171215	mobile web	166
20171216	desktop	14
20171216	mobile app	6
20171216	mobile web	88
20171217	desktop	12
20171217	mobile app	30
20171217	mobile web	120
20171218	desktop	36
20171218	mobile app	21
20171218	mobile web	114
20171219	mobile app	17
20171219	mobile web	126
20171220	desktop	10
20171220	mobile app	11
20171220	mobile web	93
20171221	desktop	8
20171221	mobile app	18
20171221	mobile web	121
20171222	desktop	99
20171222	mobile app	19
20171222	mobile web	94
20171223	desktop	16
20171223	mobile app	42
20171223	mobile web	139
20171224	desktop	5
20171224	mobile app	23
20171224	mobile web	169
20171225	desktop	27
20171225	mobile app	44
20171225	mobile web	139
20171226	desktop	27
20171226	mobile app	23
20171226	mobile web	100
20171227	desktop	27
20171227	mobile app	27
20171227	mobile web	107
20171228	desktop	10
20171228	mobile app	7
20171228	mobile web	97
20171229	desktop	7
20171229	mobile app	21
20171229	mobile web	111
20171230	mobile app	9
20171230	mobile web	125
20171231	desktop	16
20171231	mobile app	12
20171231	mobile web	113
20180101	desktop	4
20180101	mobile app	15
20180101	mobile web	103
20180102	desktop	2
20180102	mobile app	28
20180102	mobile web	135
20180103	desktop	1
20180103	mobile app	8
20180103	mobile web	141
20180104	desktop	4
20180104	mobile app	5
20180104	mobile web	164
20180105	desktop	1
20180105	mobile app	16
20180105	mobile web	155
20180106	mobile app	19
20180106	mobile web	112
20180107	desktop	26
20180107	mobile app	24
20180107	mobile web	137
20180108	desktop	5
20180108	mobile app	13
20180108	mobile web	116
20180109	desktop	4
20180109	mobile app	26
20180109	mobile web	161
20180110	mobile app	17
20180110	mobile web	142
20180111	mobile app	26
20180111	mobile web	132
20180112	mobile app	21
20180112	mobile web	113
20180113	mobile app	16
20180113	mobile web	120
20180114	desktop	14
20180114	mobile app	24
20180114	mobile web	118
20180115	mobile app	16
20180115	mobile web	140
20180116	desktop	2
20180116	mobile app	26
20180116	mobile web	122
20180117	desktop	1
20180117	mobile app	22
20180117	mobile web	150
20180118	desktop	4
20180118	mobile app	11
20180118	mobile web	110
20180119	desktop	4
20180119	mobile app	10
20180119	mobile web	107
20180120	desktop	13
20180120	mobile app	8
20180120	mobile web	107
20180121	desktop	18
20180121	mobile app	41
20180121	mobile web	157
20180122	desktop	8
20180122	mobile app	11
20180122	mobile web	151
20180123	desktop	7
20180123	mobile app	12
20180123	mobile web	186
20180124	desktop	8
20180124	mobile app	18
20180124	mobile web	176
20180125	mobile app	26
20180125	mobile web	218
20180126	desktop	2
20180126	mobile app	21
20180126	mobile web	181
20180127	desktop	2
20180127	mobile app	23
20180127	mobile web	154
20180128	desktop	8
20180128	mobile app	17
20180128	mobile web	148
20180129	mobile app	19
20180129	mobile web	107
20180130	desktop	18
20180130	mobile app	14
20180130	mobile web	117
20180131	desktop	24
20180131	mobile app	13
20180131	mobile web	179
20180201	desktop	43
20180201	mobile app	18
20180201	mobile web	164
20180202	desktop	11
20180202	mobile app	6
20180202	mobile web	145
20180203	desktop	13
20180203	mobile app	4
20180203	mobile web	148
20180204	desktop	2
20180204	mobile app	29
20180204	mobile web	168
20180205	mobile app	24
20180205	mobile web	194
20180206	desktop	2
20180206	mobile app	11
20180206	mobile web	122
20180207	desktop	1
20180207	mobile app	4
20180207	mobile web	108
20180208	desktop	6
20180208	mobile app	10
20180208	mobile web	138
20180209	desktop	2
20180209	mobile app	19
20180209	mobile web	160
20180210	desktop	7
20180210	mobile app	18
20180210	mobile web	106
20180211	desktop	9
20180211	mobile app	14
20180211	mobile web	87
20180212	desktop	11
20180212	mobile app	19
20180212	mobile web	128
20180213	desktop	7
20180213	mobile app	23
20180213	mobile web	115
20180214	desktop	26
20180214	mobile app	10
20180214	mobile web	118
20180215	desktop	25
20180215	mobile app	8
20180215	mobile web	150
20180216	desktop	24
20180216	mobile app	4
20180216	mobile web	118
20180217	desktop	8
20180217	mobile app	35
20180217	mobile web	168
20180218	desktop	34
20180218	mobile app	18
20180218	mobile web	136
20180219	desktop	33
20180219	mobile app	22
20180219	mobile web	133
20180220	desktop	2
20180220	mobile app	13
20180220	mobile web	116
20180221	desktop	10
20180221	mobile app	15
20180221	mobile web	114
20180222	desktop	6
20180222	mobile app	36
20180222	mobile web	179
20180223	desktop	15
20180223	mobile app	33
20180223	mobile web	122
20180224	desktop	23
20180224	mobile app	19
20180224	mobile web	104
20180225	desktop	40
20180225	mobile app	33
20180225	mobile web	200
20180226	desktop	11
20180226	mobile app	40
20180226	mobile web	182
20180227	desktop	2
20180227	mobile app	25
20180227	mobile web	148
20180228	desktop	1
20180228	mobile app	27
20180228	mobile web	158
20180301	desktop	6
20180301	mobile app	16
20180301	mobile web	150
20180302	desktop	3
20180302	mobile app	21
20180302	mobile web	117
20180303	desktop	7
20180303	mobile app	21
20180303	mobile web	141
20180304	desktop	5
20180304	mobile app	9
20180304	mobile web	227
20180305	desktop	8
20180305	mobile app	15
20180305	mobile web	156
20180306	mobile app	12
20180306	mobile web	113
20180307	mobile app	11
20180307	mobile web	149
20180308	desktop	6
20180308	mobile app	25
20180308	mobile web	152
20180309	desktop	12
20180309	mobile app	8
20180309	mobile web	122
20180310	desktop	13
20180310	mobile app	9
20180310	mobile web	175
20180311	desktop	3
20180311	mobile app	24
20180311	mobile web	178
20180312	mobile app	28
20180312	mobile web	176
20180313	desktop	6
20180313	mobile app	23
20180313	mobile web	193
20180314	desktop	7
20180314	mobile app	47
20180314	mobile web	166
20180315	desktop	29
20180315	mobile app	17
20180315	mobile web	158
20180316	desktop	7
20180316	mobile app	19
20180316	mobile web	143
20180317	desktop	25
20180317	mobile app	13
20180317	mobile web	125
20180318	desktop	4
20180318	mobile app	17
20180318	mobile web	165
20180319	desktop	4
20180319	mobile app	23
20180319	mobile web	157
20180320	desktop	5
20180320	mobile app	26
20180320	mobile web	144
20180321	desktop	25
20180321	mobile app	12
20180321	mobile web	176
20180322	desktop	7
20180322	mobile app	21
20180322	mobile web	213
20180323	desktop	18
20180323	mobile app	31
20180323	mobile web	238
20180324	desktop	7
20180324	mobile app	31
20180324	mobile web	357
20180325	desktop	1
20180325	mobile app	34
20180325	mobile web	141
20180326	desktop	8
20180326	mobile app	10
20180326	mobile web	122
20180327	desktop	6
20180327	mobile app	12
20180327	mobile web	96
20180328	desktop	4
20180328	mobile app	44
20180328	mobile web	156
20180329	desktop	7
20180329	mobile app	14
20180329	mobile web	196
20180330	desktop	13
20180330	mobile app	26
20180330	mobile web	146
20180331	desktop	18
20180331	mobile app	24
20180331	mobile web	157
20180401	desktop	56
20180401	mobile app	11
20180401	mobile web	164
20180402	desktop	17
20180402	mobile app	15
20180402	mobile web	215
20180403	desktop	17
20180403	mobile app	13
20180403	mobile web	210
20180404	mobile app	14
20180404	mobile web	183
20180405	mobile app	23
20180405	mobile web	147
20180406	desktop	6
20180406	mobile app	30
20180406	mobile web	249
20180407	desktop	1
20180407	mobile app	6
20180407	mobile web	139
20180408	desktop	2
20180408	mobile app	18
20180408	mobile web	350
20180409	mobile app	44
20180409	mobile web	183
20180410	desktop	17
20180410	mobile app	30
20180410	mobile web	192
20180411	desktop	4
20180411	mobile app	13
20180411	mobile web	188
20180412	desktop	2
20180412	mobile app	5
20180412	mobile web	92
20180413	mobile app	17
20180413	mobile web	180
20180414	desktop	40
20180414	mobile app	26
20180414	mobile web	166
20180415	desktop	43
20180415	mobile app	22
20180415	mobile web	270
20180416	desktop	17
20180416	mobile app	24
20180416	mobile web	144
20180417	desktop	26
20180417	mobile app	29
20180417	mobile web	168
20180418	desktop	22
20180418	mobile app	14
20180418	mobile web	127
20180419	desktop	36
20180419	mobile app	24
20180419	mobile web	270
20180420	desktop	25
20180420	mobile app	9
20180420	mobile web	208
20180421	desktop	17
20180421	mobile app	17
20180421	mobile web	350
20180422	desktop	25
20180422	mobile app	9
20180422	mobile web	277
20180423	desktop	23
20180423	mobile app	15
20180423	mobile web	236
20180424	desktop	50
20180424	mobile app	8
20180424	mobile web	95
20180425	desktop	48
20180425	mobile app	15
20180425	mobile web	156
20180426	desktop	50
20180426	mobile app	24
20180426	mobile web	94
20180427	desktop	38
20180427	mobile app	36
20180427	mobile web	137
20180428	desktop	21
20180428	mobile app	14
20180428	mobile web	105
20180429	desktop	77
20180429	mobile app	10
20180429	mobile web	150
20180430	desktop	11
20180430	mobile app	21
20180430	mobile web	146
20180501	desktop	35
20180501	mobile app	14
20180501	mobile web	164
20180502	desktop	173
20180502	mobile app	10
20180502	mobile web	124
20180503	desktop	26
20180503	mobile app	15
20180503	mobile web	199
20180504	desktop	2
20180504	mobile app	6
20180504	mobile web	137
20180505	desktop	30
20180505	mobile app	20
20180505	mobile web	154
20180506	desktop	1
20180506	mobile app	17
20180506	mobile web	142
20180507	desktop	18
20180507	mobile app	14
20180507	mobile web	199
20180508	desktop	33
20180508	mobile app	37
20180508	mobile web	160
20180509	desktop	15
20180509	mobile app	14
20180509	mobile web	231
20180510	desktop	3
20180510	mobile app	12
20180510	mobile web	209
20180511	desktop	13
20180511	mobile app	2
20180511	mobile web	170
20180512	desktop	28
20180512	mobile app	20
20180512	mobile web	209
20180513	desktop	11
20180513	mobile app	18
20180513	mobile web	186
20180514	desktop	1
20180514	mobile app	5
20180514	mobile web	146
20180515	desktop	10
20180515	mobile app	13
20180515	mobile web	173
20180516	desktop	5
20180516	mobile app	20
20180516	mobile web	167
20180517	desktop	5
20180517	mobile app	10
20180517	mobile web	115
20180518	desktop	1
20180518	mobile app	7
20180518	mobile web	157
20180519	mobile app	10
20180519	mobile web	172
20180520	desktop	12
20180520	mobile app	17
20180520	mobile web	141
20180521	desktop	4
20180521	mobile app	13
20180521	mobile web	184
20180522	desktop	34
20180522	mobile app	4
20180522	mobile web	231
20180523	desktop	13
20180523	mobile app	20
20180523	mobile web	145
20180524	desktop	4
20180524	mobile app	13
20180524	mobile web	174
20180525	desktop	2
20180525	mobile app	14
20180525	mobile web	143
20180526	desktop	5
20180526	mobile app	15
20180526	mobile web	165
20180527	desktop	1
20180527	mobile app	10
20180527	mobile web	169
20180528	desktop	10
20180528	mobile app	28
20180528	mobile web	148
20180529	desktop	4
20180529	mobile app	18
20180529	mobile web	164
20180530	desktop	4
20180530	mobile app	13
20180530	mobile web	194
20180531	desktop	1
20180531	mobile app	8
20180531	mobile web	100
20180601	mobile app	29
20180601	mobile web	189
20180602	desktop	14
20180602	mobile app	16
20180602	mobile web	170
20180603	mobile app	31
20180603	mobile web	203
20180604	desktop	6
20180604	mobile app	19
20180604	mobile web	175
20180605	desktop	2
20180605	mobile app	25
20180605	mobile web	258
20180606	desktop	3
20180606	mobile app	13
20180606	mobile web	153
20180607	mobile app	6
20180607	mobile web	136
20180608	mobile app	20
20180608	mobile web	209
20180609	mobile app	82
20180609	mobile web	230
20180610	mobile app	35
20180610	mobile web	206
20180611	mobile app	22
20180611	mobile web	157
20180612	mobile app	6
20180612	mobile web	150
20180613	mobile app	21
20180613	mobile web	177
20180614	mobile app	34
20180614	mobile web	176
20180615	desktop	29
20180615	mobile app	9
20180615	mobile web	120
20180616	desktop	8
20180616	mobile app	23
20180616	mobile web	115
20180617	desktop	3
20180617	mobile app	39
20180617	mobile web	153
20180618	mobile app	9
20180618	mobile web	172
20180619	desktop	15
20180619	mobile app	37
20180619	mobile web	180
20180620	desktop	85
20180620	mobile app	34
20180620	mobile web	156
20180621	desktop	8
20180621	mobile app	15
20180621	mobile web	119
20180622	desktop	9
20180622	mobile app	32
20180622	mobile web	122
20180623	desktop	31
20180623	mobile app	48
20180623	mobile web	220
20180624	desktop	37
20180624	mobile app	15
20180624	mobile web	134
20180625	desktop	15
20180625	mobile app	16
20180625	mobile web	119
20180626	desktop	8
20180626	mobile app	5
20180626	mobile web	152
20180627	desktop	11
20180627	mobile app	20
20180627	mobile web	186
20180628	desktop	3
20180628	mobile app	12
20180628	mobile web	132
20180629	desktop	17
20180629	mobile app	14
20180629	mobile web	158
20180630	desktop	18
20180630	mobile app	21
20180630	mobile web	163
20180701	desktop	4
20180701	mobile app	18
20180701	mobile web	150
20180702	mobile app	15
20180702	mobile web	143
20180703	desktop	4
20180703	mobile app	9
20180703	mobile web	141
20180704	desktop	13
20180704	mobile app	18
20180704	mobile web	141
20180705	desktop	1
20180705	mobile app	9
20180705	mobile web	177
20180706	desktop	5
20180706	mobile app	10
20180706	mobile web	134
20180707	desktop	28
20180707	mobile app	12
20180707	mobile web	169
20180708	desktop	12
20180708	mobile app	32
20180708	mobile web	220
20180709	desktop	1
20180709	mobile app	13
20180709	mobile web	131
20180710	desktop	4
20180710	mobile app	6
20180710	mobile web	109
20180711	mobile app	12
20180711	mobile web	120
20180712	desktop	12
20180712	mobile app	9
20180712	mobile web	139
20180713	mobile app	4
20180713	mobile web	130
20180714	desktop	5
20180714	mobile app	28
20180714	mobile web	198
20180715	desktop	14
20180715	mobile app	16
20180715	mobile web	199
20180716	desktop	2
20180716	mobile app	14
20180716	mobile web	157
20180717	desktop	14
20180717	mobile app	12
20180717	mobile web	138
20180718	desktop	15
20180718	mobile app	12
20180718	mobile web	142
20180719	mobile app	16
20180719	mobile web	187
20180720	desktop	4
20180720	mobile app	12
20180720	mobile web	143
20180721	desktop	4
20180721	mobile app	8
20180721	mobile web	130
20180722	desktop	2
20180722	mobile app	21
20180722	mobile web	228
20180723	desktop	7
20180723	mobile app	20
20180723	mobile web	234
20180724	desktop	1
20180724	mobile app	5
20180724	mobile web	250
20180725	desktop	35
20180725	mobile app	15
20180725	mobile web	171
20180726	desktop	32
20180726	mobile app	10
20180726	mobile web	170
20180727	mobile app	17
20180727	mobile web	152
20180728	desktop	8
20180728	mobile app	20
20180728	mobile web	174
20180729	desktop	5
20180729	mobile app	11
20180729	mobile web	258
20180730	mobile app	6
20180730	mobile web	158
20180731	mobile app	21
20180731	mobile web	213
20180801	desktop	2
20180801	mobile app	9
20180801	mobile web	171
20180802	desktop	3
20180802	mobile app	15
20180802	mobile web	201
20180803	mobile app	29
20180803	mobile web	199
20180804	desktop	43
20180804	mobile app	11
20180804	mobile web	191
20180805	desktop	4
20180805	mobile app	7
20180805	mobile web	223
20180806	desktop	5
20180806	mobile app	37
20180806	mobile web	260
20180807	desktop	10
20180807	mobile app	11
20180807	mobile web	185
20180808	desktop	2
20180808	mobile app	22
20180808	mobile web	170
20180809	desktop	3
20180809	mobile app	15
20180809	mobile web	210
20180810	desktop	5
20180810	mobile app	6
20180810	mobile web	141
20180811	desktop	17
20180811	mobile app	17
20180811	mobile web	190
20180812	desktop	6
20180812	mobile app	4
20180812	mobile web	160
20180813	mobile app	18
20180813	mobile web	186
20180814	desktop	2
20180814	mobile app	3
20180814	mobile web	174
20180815	mobile app	14
20180815	mobile web	163
20180816	desktop	3
20180816	mobile app	20
20180816	mobile web	248
20180817	mobile app	8
20180817	mobile web	184
20180818	mobile app	3
20180818	mobile web	202
20180819	desktop	6
20180819	mobile app	8
20180819	mobile web	218
20180820	desktop	5
20180820	mobile app	1
20180820	mobile web	154
20180821	mobile app	12
20180821	mobile web	236
20180822	mobile app	11
20180822	mobile web	219
20180823	desktop	9
20180823	mobile app	10
20180823	mobile web	221
20180824	desktop	7
20180824	mobile app	7
20180824	mobile web	212
20180825	desktop	7
20180825	mobile app	14
20180825	mobile web	194
20180826	desktop	3
20180826	mobile app	7
20180826	mobile web	152
20180827	desktop	6
20180827	mobile app	8
20180827	mobile web	135
20180828	desktop	5
20180828	mobile app	8
20180828	mobile web	200
20180829	mobile app	4
20180829	mobile web	218
20180830	desktop	3
20180830	mobile app	6
20180830	mobile web	203
20180831	mobile app	7
20180831	mobile web	221
20180901	desktop	3
20180901	mobile app	10
20180901	mobile web	191
20180902	mobile app	7
20180902	mobile web	118
20180903	desktop	7
20180903	mobile app	7
20180903	mobile web	153
20180904	desktop	7
20180904	mobile app	19
20180904	mobile web	206
20180905	desktop	9
20180905	mobile app	15
20180905	mobile web	153
20180906	desktop	8
20180906	mobile app	12
20180906	mobile web	184
20180907	desktop	3
20180907	mobile app	9
20180907	mobile web	158
20180908	desktop	6
20180908	mobile app	7
20180908	mobile web	210
20180909	desktop	35
20180909	mobile app	19
20180909	mobile web	185
20180910	desktop	2
20180910	mobile app	4
20180910	mobile web	148
20180911	desktop	2
20180911	mobile app	7
20180911	mobile web	206
20180912	desktop	23
20180912	mobile app	7
20180912	mobile web	173
20180913	desktop	1
20180913	mobile app	27
20180913	mobile web	172
20180914	desktop	14
20180914	mobile app	15
20180914	mobile web	170
20180915	desktop	20
20180915	mobile app	8
20180915	mobile web	147
20180916	desktop	21
20180916	mobile app	3
20180916	mobile web	147
20180917	desktop	15
20180917	mobile app	13
20180917	mobile web	134
20180918	desktop	15
20180918	mobile app	7
20180918	mobile web	151
20180919	desktop	8
20180919	mobile app	8
20180919	mobile web	153
20180920	desktop	27
20180920	mobile app	16
20180920	mobile web	169
20180921	desktop	31
20180921	mobile app	20
20180921	mobile web	174
20180922	desktop	56
20180922	mobile app	10
20180922	mobile web	180
20180923	desktop	25
20180923	mobile app	20
20180923	mobile web	211
20180924	desktop	17
20180924	mobile app	11
20180924	mobile web	166
20180925	desktop	13
20180925	mobile app	4
20180925	mobile web	145
20180926	desktop	7
20180926	mobile app	16
20180926	mobile web	142
20180927	desktop	11
20180927	mobile app	12
20180927	mobile web	224
20180928	desktop	6
20180928	mobile app	7
20180928	mobile web	155
20180929	desktop	1
20180929	mobile app	16
20180929	mobile web	145
20180930	desktop	15
20180930	mobile app	7
20180930	mobile web	217
20181001	desktop	8
20181001	mobile app	13
20181001	mobile web	160
20181002	desktop	21
20181002	mobile app	11
20181002	mobile web	187
20181003	desktop	7
20181003	mobile app	11
20181003	mobile web	228
20181004	desktop	11
20181004	mobile app	9
20181004	mobile web	183
20181005	desktop	7
20181005	mobile app	17
20181005	mobile web	170
20181006	desktop	10
20181006	mobile app	9
20181006	mobile web	200
20181007	desktop	19
20181007	mobile app	6
20181007	mobile web	214
20181008	desktop	13
20181008	mobile app	14
20181008	mobile web	174
20181009	desktop	5
20181009	mobile app	3
20181009	mobile web	224
20181010	desktop	17
20181010	mobile app	11
20181010	mobile web	177
20181011	desktop	8
20181011	mobile app	20
20181011	mobile web	182
20181012	desktop	3
20181012	mobile app	11
20181012	mobile web	155
20181013	desktop	6
20181013	mobile app	38
20181013	mobile web	197
20181014	desktop	5
20181014	mobile app	55
20181014	mobile web	224
20181015	desktop	1
20181015	mobile app	29
20181015	mobile web	189
20181016	mobile app	15
20181016	mobile web	266
20181017	mobile app	16
20181017	mobile web	290
20181018	desktop	57
20181018	mobile app	17
20181018	mobile web	277
20181019	desktop	46
20181019	mobile app	18
20181019	mobile web	214
20181020	desktop	51
20181020	mobile app	31
20181020	mobile web	231
20181021	desktop	33
20181021	mobile app	45
20181021	mobile web	290
20181022	desktop	20
20181022	mobile app	30
20181022	mobile web	238
20181023	desktop	14
20181023	mobile app	36
20181023	mobile web	251
20181024	desktop	5
20181024	mobile app	38
20181024	mobile web	217
20181025	desktop	57
20181025	mobile app	64
20181025	mobile web	276
20181026	desktop	11
20181026	mobile app	36
20181026	mobile web	217
20181027	desktop	28
20181027	mobile app	27
20181027	mobile web	189
20181028	desktop	48
20181028	mobile app	37
20181028	mobile web	224
20181029	desktop	36
20181029	mobile app	19
20181029	mobile web	155
20181030	desktop	25
20181030	mobile app	13
20181030	mobile web	209
20181031	desktop	57
20181031	mobile app	26
20181031	mobile web	214
20181101	desktop	112
20181101	mobile app	18
20181101	mobile web	223
20181102	desktop	54
20181102	mobile app	21
20181102	mobile web	226
20181103	desktop	11
20181103	mobile app	16
20181103	mobile web	201
20181104	desktop	41
20181104	mobile app	29
20181104	mobile web	188
20181105	desktop	25
20181105	mobile app	21
20181105	mobile web	175
20181106	desktop	65
20181106	mobile app	24
20181106	mobile web	185
20181107	desktop	30
20181107	mobile app	24
20181107	mobile web	195
20181108	desktop	15
20181108	mobile app	15
20181108	mobile web	175
20181109	desktop	34
20181109	mobile app	42
20181109	mobile web	233
20181110	desktop	6
20181110	mobile app	31
20181110	mobile web	260
20181111	desktop	8
20181111	mobile app	12
20181111	mobile web	209
20181112	desktop	37
20181112	mobile app	20
20181112	mobile web	158
20181113	desktop	1
20181113	mobile app	33
20181113	mobile web	242
20181114	mobile app	21
20181114	mobile web	235
20181115	desktop	81
20181115	mobile app	13
20181115	mobile web	205
20181116	desktop	50
20181116	mobile app	33
20181116	mobile web	185
20181117	desktop	58
20181117	mobile app	18
20181117	mobile web	219
20181118	desktop	30
20181118	mobile app	38
20181118	mobile web	236
20181119	desktop	37
20181119	mobile app	17
20181119	mobile web	178
20181120	desktop	19
20181120	mobile app	46
20181120	mobile web	218
20181121	desktop	30
20181121	mobile app	20
20181121	mobile web	211
20181122	desktop	3
20181122	mobile app	36
20181122	mobile web	207
20181123	mobile app	31
20181123	mobile web	196
20181124	desktop	52
20181124	mobile app	25
20181124	mobile web	191
20181125	desktop	5
20181125	mobile app	30
20181125	mobile web	204
20181126	desktop	13
20181126	mobile app	37
