edit_timestamp	platform	edit_count
20180309	desktop	2
20180309	mobile app	9
20180309	mobile web	82
20180310	desktop	4
20180310	mobile app	2
20180310	mobile web	75
20180311	desktop	7
20180311	mobile app	5
20180311	mobile web	48
20180312	desktop	2
20180312	mobile app	2
20180312	mobile web	21
20180313	desktop	23
20180313	mobile app	1
20180313	mobile web	28
20180314	desktop	44
20180314	mobile app	3
20180314	mobile web	18
20180315	desktop	59
20180315	mobile app	9
20180315	mobile web	27
20180316	desktop	78
20180316	mobile app	3
20180316	mobile web	14
20180317	desktop	34
20180317	mobile web	18
20180318	desktop	17
20180318	mobile app	4
20180318	mobile web	17
20180319	desktop	26
20180319	mobile web	14
20180320	desktop	8
20180320	mobile app	2
20180320	mobile web	31
20180321	desktop	21
20180321	mobile app	3
20180321	mobile web	26
20180322	desktop	41
20180322	mobile web	19
20180323	desktop	40
20180323	mobile app	8
20180323	mobile web	23
20180324	desktop	35
20180324	mobile app	7
20180324	mobile web	27
20180325	desktop	64
20180325	mobile app	3
20180325	mobile web	14
20180326	desktop	17
20180326	mobile app	1
20180326	mobile web	31
20180327	desktop	29
20180327	mobile app	3
20180327	mobile web	28
20180328	desktop	63
20180328	mobile app	2
20180328	mobile web	28
20180329	desktop	51
20180329	mobile app	3
20180329	mobile web	37
20180330	desktop	21
20180330	mobile app	3
20180330	mobile web	26
20180331	desktop	129
20180331	mobile app	7
20180331	mobile web	41
20180401	desktop	49
20180401	mobile app	1
20180401	mobile web	21
20180402	desktop	30
20180402	mobile app	1
20180402	mobile web	31
20180403	desktop	32
20180403	mobile app	3
20180403	mobile web	30
20180404	desktop	10
20180404	mobile app	1
20180404	mobile web	18
20180405	desktop	40
20180405	mobile app	3
20180405	mobile web	24
20180406	desktop	29
20180406	mobile app	11
20180406	mobile web	28
20180407	desktop	17
20180407	mobile app	3
20180407	mobile web	17
20180408	desktop	29
20180408	mobile app	4
20180408	mobile web	17
20180409	desktop	12
20180409	mobile app	2
20180409	mobile web	11
20180410	desktop	34
20180410	mobile app	1
20180410	mobile web	12
20180411	desktop	14
20180411	mobile app	7
20180411	mobile web	42
20180412	desktop	27
20180412	mobile app	1
20180412	mobile web	16
20180413	desktop	50
20180413	mobile app	8
20180413	mobile web	33
20180414	desktop	28
20180414	mobile app	2
20180414	mobile web	23
20180415	desktop	31
20180415	mobile app	2
20180415	mobile web	29
20180416	desktop	21
20180416	mobile app	2
20180416	mobile web	35
20180417	desktop	14
20180417	mobile app	1
20180417	mobile web	16
20180418	desktop	52
20180418	mobile app	1
20180418	mobile web	24
20180419	desktop	6
20180419	mobile app	2
20180419	mobile web	45
20180420	desktop	22
20180420	mobile app	5
20180420	mobile web	35
20180421	desktop	19
20180421	mobile web	41
20180422	desktop	27
20180422	mobile web	72
20180423	desktop	28
20180423	mobile app	2
20180423	mobile web	20
20180424	desktop	54
20180424	mobile app	2
20180424	mobile web	17
20180425	desktop	38
20180425	mobile app	3
20180425	mobile web	18
20180426	desktop	12
20180426	mobile app	5
20180426	mobile web	13
20180427	desktop	27
20180427	mobile app	2
20180427	mobile web	17
20180428	desktop	4
20180428	mobile app	4
20180428	mobile web	29
20180429	desktop	33
20180429	mobile app	1
20180429	mobile web	5
20180430	desktop	28
20180430	mobile app	7
20180430	mobile web	22
20180501	desktop	27
20180501	mobile app	11
20180501	mobile web	26
20180502	desktop	22
20180502	mobile app	2
20180502	mobile web	22
20180503	desktop	5
20180503	mobile app	3
20180503	mobile web	8
20180504	desktop	15
20180504	mobile app	6
20180504	mobile web	30
20180505	desktop	12
20180505	mobile app	1
20180505	mobile web	30
20180506	desktop	31
20180506	mobile app	7
20180506	mobile web	14
20180507	desktop	12
20180507	mobile web	18
20180508	desktop	17
20180508	mobile web	31
20180509	desktop	2
20180509	mobile web	9
20180510	desktop	18
20180510	mobile app	4
20180510	mobile web	17
20180511	desktop	25
20180511	mobile web	8
20180512	desktop	12
20180512	mobile web	12
20180513	desktop	45
20180513	mobile app	3
20180513	mobile web	21
20180514	desktop	114
20180514	mobile app	6
20180514	mobile web	17
20180515	desktop	20
20180515	mobile app	4
20180515	mobile web	34
20180516	desktop	24
20180516	mobile app	3
20180516	mobile web	25
20180517	desktop	4
20180517	mobile web	29
20180518	desktop	55
20180518	mobile app	2
20180518	mobile web	24
20180519	desktop	26
20180519	mobile app	2
20180519	mobile web	17
20180520	desktop	17
20180520	mobile app	1
20180520	mobile web	25
20180521	desktop	52
20180521	mobile app	2
20180521	mobile web	20
20180522	desktop	50
20180522	mobile app	2
20180522	mobile web	61
20180523	desktop	29
20180523	mobile app	2
20180523	mobile web	49
20180524	desktop	15
20180524	mobile app	4
20180524	mobile web	23
20180525	desktop	39
20180525	mobile app	1
20180525	mobile web	23
20180526	desktop	16
20180526	mobile app	2
20180526	mobile web	69
20180527	desktop	15
20180527	mobile app	4
20180527	mobile web	21
20180528	desktop	28
20180528	mobile app	1
20180528	mobile web	3
20180529	desktop	5
20180529	mobile app	3
20180529	mobile web	37
20180530	desktop	24
20180530	mobile app	5
20180530	mobile web	30
20180531	desktop	12
20180531	mobile app	8
20180531	mobile web	23
20180601	desktop	17
20180601	mobile app	5
20180601	mobile web	22
20180602	desktop	20
20180602	mobile app	3
20180602	mobile web	76
20180603	desktop	21
20180603	mobile app	3
20180603	mobile web	52
20180604	desktop	16
20180604	mobile app	3
20180604	mobile web	18
20180605	desktop	42
20180605	mobile app	4
20180605	mobile web	31
20180606	desktop	7
20180606	mobile app	10
20180606	mobile web	36
20180607	desktop	41
20180607	mobile app	7
20180607	mobile web	17
20180608	desktop	24
20180608	mobile app	8
20180608	mobile web	48
20180609	desktop	7
20180609	mobile app	1
20180609	mobile web	26
20180610	desktop	8
20180610	mobile web	22
20180611	desktop	14
20180611	mobile app	7
20180611	mobile web	22
20180612	desktop	14
20180612	mobile app	1
20180612	mobile web	27
20180613	desktop	6
20180613	mobile app	1
20180613	mobile web	22
20180614	desktop	37
20180614	mobile app	3
20180614	mobile web	16
20180615	desktop	32
20180615	mobile web	21
20180616	desktop	39
20180616	mobile web	22
20180617	desktop	27
20180617	mobile app	4
20180617	mobile web	23
20180618	desktop	10
20180618	mobile app	2
20180618	mobile web	18
20180619	desktop	20
20180619	mobile app	1
20180619	mobile web	12
20180620	desktop	26
20180620	mobile app	4
20180620	mobile web	16
20180621	desktop	8
20180621	mobile web	83
20180622	desktop	18
20180622	mobile app	1
20180622	mobile web	9
20180623	desktop	10
20180623	mobile app	2
20180623	mobile web	14
20180624	desktop	4
20180624	mobile app	7
20180624	mobile web	22
20180625	desktop	10
20180625	mobile web	26
20180626	desktop	5
20180626	mobile app	6
20180626	mobile web	22
20180627	desktop	4
20180627	mobile app	4
20180627	mobile web	25
20180628	mobile app	4
20180628	mobile web	19
20180629	desktop	25
20180629	mobile web	9
20180630	desktop	27
20180630	mobile app	1
20180630	mobile web	20
20180701	desktop	19
20180701	mobile app	13
20180701	mobile web	44
20180702	desktop	16
20180702	mobile app	3
20180702	mobile web	12
20180703	desktop	8
20180703	mobile app	2
20180703	mobile web	21
20180704	desktop	77
20180704	mobile app	3
20180704	mobile web	28
20180705	desktop	2
20180705	mobile app	1
20180705	mobile web	24
20180706	desktop	6
20180706	mobile app	4
20180706	mobile web	9
20180707	desktop	4
20180707	mobile app	3
20180707	mobile web	33
20180708	desktop	53
20180708	mobile app	3
20180708	mobile web	25
20180709	desktop	44
20180709	mobile web	18
20180710	desktop	47
20180710	mobile app	1
20180710	mobile web	49
20180711	desktop	57
20180711	mobile app	2
20180711	mobile web	23
20180712	desktop	38
20180712	mobile app	4
20180712	mobile web	50
20180713	desktop	51
20180713	mobile app	1
20180713	mobile web	32
20180714	desktop	25
20180714	mobile app	3
20180714	mobile web	25
20180715	desktop	70
20180715	mobile app	2
20180715	mobile web	27
20180716	desktop	10
20180716	mobile app	2
20180716	mobile web	17
20180717	desktop	15
20180717	mobile app	1
20180717	mobile web	22
20180718	desktop	51
20180718	mobile app	3
20180718	mobile web	19
20180719	desktop	49
20180719	mobile web	26
20180720	desktop	95
20180720	mobile app	2
20180720	mobile web	33
20180721	desktop	29
20180721	mobile app	1
20180721	mobile web	55
20180722	desktop	49
20180722	mobile web	43
20180723	desktop	44
20180723	mobile app	2
20180723	mobile web	34
20180724	desktop	62
20180724	mobile app	3
20180724	mobile web	32
20180725	desktop	29
20180725	mobile web	24
20180726	desktop	34
20180726	mobile app	4
20180726	mobile web	29
20180727	desktop	64
20180727	mobile app	1
20180727	mobile web	16
20180728	desktop	56
20180728	mobile app	4
20180728	mobile web	8
20180729	desktop	43
20180729	mobile app	14
20180729	mobile web	38
20180730	desktop	3
20180730	mobile app	7
20180730	mobile web	39
20180731	desktop	28
20180731	mobile app	1
20180731	mobile web	8
20180801	desktop	29
20180801	mobile app	2
20180801	mobile web	30
20180802	desktop	28
20180802	mobile app	3
20180802	mobile web	22
20180803	desktop	105
20180803	mobile app	2
20180803	mobile web	15
20180804	desktop	38
20180804	mobile app	6
20180804	mobile web	14
20180805	desktop	53
20180805	mobile web	9
20180806	desktop	30
20180806	mobile app	12
20180806	mobile web	16
20180807	desktop	81
20180807	mobile app	23
20180807	mobile web	50
20180808	desktop	20
20180808	mobile app	3
20180808	mobile web	23
20180809	desktop	38
20180809	mobile app	3
20180809	mobile web	7
20180810	desktop	23
20180810	mobile app	7
20180810	mobile web	119
20180811	desktop	48
20180811	mobile app	5
20180811	mobile web	114
20180812	desktop	73
20180812	mobile app	1
20180812	mobile web	16
20180813	desktop	31
20180813	mobile app	1
20180813	mobile web	26
20180814	desktop	105
20180814	mobile app	2
20180814	mobile web	19
20180815	desktop	115
20180815	mobile app	4
20180815	mobile web	46
20180816	desktop	31
20180816	mobile web	18
20180817	desktop	12
20180817	mobile app	1
20180817	mobile web	6
20180818	desktop	12
20180818	mobile app	7
20180818	mobile web	33
20180819	desktop	20
20180819	mobile app	2
20180819	mobile web	12
20180820	desktop	15
20180820	mobile app	4
20180820	mobile web	22
20180821	desktop	52
20180821	mobile web	58
20180822	desktop	52
20180822	mobile app	1
20180822	mobile web	14
20180823	desktop	34
20180823	mobile app	1
20180823	mobile web	21
20180824	desktop	31
20180824	mobile app	1
20180824	mobile web	6
20180825	desktop	29
20180825	mobile app	7
20180825	mobile web	13
20180826	desktop	22
20180826	mobile app	7
20180826	mobile web	27
20180827	desktop	7
20180827	mobile app	16
20180827	mobile web	28
20180828	desktop	16
20180828	mobile app	10
20180828	mobile web	27
20180829	desktop	47
20180829	mobile app	2
20180829	mobile web	13
20180830	desktop	48
20180830	mobile app	1
20180830	mobile web	6
20180831	desktop	19
20180831	mobile web	10
20180901	desktop	73
20180901	mobile app	4
20180901	mobile web	32
20180902	desktop	52
20180902	mobile app	3
20180902	mobile web	21
20180903	desktop	54
20180903	mobile app	4
20180903	mobile web	44
20180904	desktop	47
20180904	mobile app	1
20180904	mobile web	17
20180905	desktop	29
20180905	mobile app	1
20180905	mobile web	16
20180906	desktop	22
20180906	mobile app	6
20180906	mobile web	16
20180907	desktop	4
20180907	mobile app	5
20180907	mobile web	12
20180908	desktop	23
20180908	mobile app	2
20180908	mobile web	6
20180909	desktop	26
20180909	mobile app	2
20180909	mobile web	14
20180910	desktop	28
20180910	mobile app	8
20180910	mobile web	28
20180911	desktop	43
20180911	mobile app	3
20180911	mobile web	14
20180912	desktop	30
20180912	mobile app	4
20180912	mobile web	37
20180913	desktop	22
20180913	mobile app	1
20180913	mobile web	30
20180914	desktop	28
20180914	mobile app	2
20180914	mobile web	17
20180915	desktop	6
20180915	mobile app	2
20180915	mobile web	8
20180916	desktop	19
20180916	mobile app	3
20180916	mobile web	19
20180917	desktop	10
20180917	mobile app	3
20180917	mobile web	18
20180918	desktop	15
20180918	mobile app	8
20180918	mobile web	34
20180919	desktop	13
20180919	mobile app	10
20180919	mobile web	29
20180920	desktop	13
20180920	mobile app	7
20180920	mobile web	19
20180921	desktop	20
20180921	mobile app	3
20180921	mobile web	26
20180922	desktop	10
20180922	mobile app	7
20180922	mobile web	23
20180923	desktop	13
20180923	mobile app	6
20180923	mobile web	42
20180924	desktop	8
20180924	mobile app	2
20180924	mobile web	8
20180925	desktop	11
20180925	mobile app	3
20180925	mobile web	9
20180926	desktop	14
20180926	mobile app	3
20180926	mobile web	19
20180927	desktop	16
20180927	mobile app	1
20180927	mobile web	15
20180928	desktop	5
20180928	mobile app	1
20180928	mobile web	6
20180929	mobile app	3
20180929	mobile web	17
20180930	desktop	18
20180930	mobile app	5
20180930	mobile web	22
20181001	desktop	20
20181001	mobile app	1
20181001	mobile web	29
20181002	desktop	24
20181002	mobile app	7
20181002	mobile web	49
20181003	desktop	14
20181003	mobile app	3
20181003	mobile web	35
20181004	desktop	25
20181004	mobile app	6
20181004	mobile web	40
20181005	desktop	19
20181005	mobile web	26
20181006	desktop	5
20181006	mobile app	3
20181006	mobile web	43
20181007	desktop	41
20181007	mobile web	27
20181008	desktop	3
20181008	mobile app	8
20181008	mobile web	37
20181009	desktop	27
20181009	mobile app	1
20181009	mobile web	11
20181010	desktop	9
20181010	mobile web	18
20181011	desktop	6
20181011	mobile app	1
20181011	mobile web	37
20181012	desktop	1
20181012	mobile app	2
20181012	mobile web	28
20181013	desktop	21
20181013	mobile app	2
20181013	mobile web	20
20181014	desktop	12
20181014	mobile app	5
20181014	mobile web	34
20181015	desktop	7
20181015	mobile app	6
20181015	mobile web	24
20181016	desktop	1
20181016	mobile app	1
20181016	mobile web	21
20181017	desktop	1
20181017	mobile app	5
20181017	mobile web	22
20181018	desktop	6
20181018	mobile app	3
20181018	mobile web	29
20181019	desktop	8
20181019	mobile app	1
20181019	mobile web	29
20181020	desktop	6
20181020	mobile app	2
20181020	mobile web	15
20181021	desktop	12
20181021	mobile app	2
20181021	mobile web	55
20181022	desktop	2
20181022	mobile app	10
20181022	mobile web	29
20181023	desktop	7
20181023	mobile app	6
20181023	mobile web	38
20181024	desktop	4
20181024	mobile app	4
20181024	mobile web	19
20181025	desktop	20
20181025	mobile app	2
20181025	mobile web	31
20181026	desktop	24
20181026	mobile app	1
20181026	mobile web	12
20181027	desktop	12
20181027	mobile app	2
20181027	mobile web	62
20181028	desktop	5
20181028	mobile app	3
20181028	mobile web	24
20181029	desktop	31
20181029	mobile app	8
20181029	mobile web	34
20181030	desktop	22
20181030	mobile app	3
20181030	mobile web	24
20181031	desktop	21
20181031	mobile app	2
20181031	mobile web	52
20181101	desktop	22
20181101	mobile web	31
20181102	desktop	26
20181102	mobile app	6
20181102	mobile web	34
20181103	desktop	7
20181103	mobile app	3
20181103	mobile web	34
20181104	desktop	2
20181104	mobile app	3
20181104	mobile web	82
20181105	desktop	21
20181105	mobile app	2
20181105	mobile web	30
20181106	desktop	8
20181106	mobile app	6
20181106	mobile web	70
20181107	desktop	18
20181107	mobile app	4
20181107	mobile web	37
20181108	desktop	17
20181108	mobile app	3
20181108	mobile web	29
20181109	desktop	30
20181109	mobile app	2
20181109	mobile web	24
20181110	desktop	8
20181110	mobile app	1
20181110	mobile web	53
20181111	desktop	5
20181111	mobile app	6
20181111	mobile web	55
20181112	desktop	4
20181112	mobile app	1
20181112	mobile web	29
20181113	desktop	13
20181113	mobile web	6
20181114	desktop	5
20181114	mobile app	5
20181114	mobile web	38
20181115	desktop	11
20181115	mobile app	18
20181115	mobile web	42
20181116	desktop	3
20181116	mobile app	4
20181116	mobile web	55
20181117	mobile app	5
20181117	mobile web	50
20181118	desktop	1
20181118	mobile app	1
20181118	mobile web	40
20181119	desktop	3
20181119	mobile app	10
20181119	mobile web	40
20181120	mobile app	2
20181120	mobile web	12
20181121	desktop	1
20181121	mobile app	4
20181121	mobile web	19
20181122	desktop	1
20181122	mobile app	5
20181122	mobile web	17
20181123	desktop	15
20181123	mobile app	3
20181123	mobile web	23
20181124	desktop	10
20181124	mobile app	1
20181124	mobile web	33
20181125	desktop	16
20181125	mobile app	3
20181125	mobile web	19
20181126	desktop	18
20181126	mobile app	12
20181126	mobile web	23
20181127	desktop	7
20181127	mobile web	18
20181128	desktop	7
20181128	mobile app	2
20181128	mobile web	25
20181129	desktop	7
20181129	mobile app	1
20181129	mobile web	20
20181130	desktop	21
20181130	mobile app	2
20181130	mobile web	19
20181201	desktop	6
20181201	mobile web	18
20181202	desktop	42
20181202	mobile app	3
20181202	mobile web	19
20181203	desktop	76
20181203	mobile app	2
20181203	mobile web	55
20181204	desktop	49
20181204	mobile app	1
20181204	mobile web	29
20181205	desktop	59
20181205	mobile app	2
20181205	mobile web	37
20181206	desktop	52
20181206	mobile app	3
20181206	mobile web	31
20181207	desktop	51
20181207	mobile app	1
20181207	mobile web	36
20181208	desktop	17
20181208	mobile app	3
20181208	mobile web	33
20181209	desktop	10
20181209	mobile app	7
20181209	mobile web	22
20181210	desktop	5
20181210	mobile app	3
20181210	mobile web	23
20181211	desktop	43
20181211	mobile app	4
20181211	mobile web	36
20181212	desktop	60
20181212	mobile app	2
20181212	mobile web	17
20181213	desktop	24
20181213	mobile app	3
20181213	mobile web	15
20181214	desktop	3
20181214	mobile app	1
20181214	mobile web	24
20181215	desktop	13
20181215	mobile web	18
20181216	desktop	6
20181216	mobile app	1
20181216	mobile web	28
20181217	desktop	12
20181217	mobile app	3
20181217	mobile web	30
20181218	desktop	19
20181218	mobile app	1
20181218	mobile web	24
20181219	mobile web	36
20181220	desktop	1
20181220	mobile app	3
20181220	mobile web	26
20181221	mobile web	26
20181222	desktop	30
20181222	mobile app	2
20181222	mobile web	32
20181223	desktop	5
20181223	mobile app	2
20181223	mobile web	23
20181224	desktop	27
20181224	mobile app	11
20181224	mobile web	39
20181225	desktop	13
20181225	mobile web	28
20181226	desktop	12
20181226	mobile web	40
20181227	mobile app	1
20181227	mobile web	34
20181228	desktop	12
20181228	mobile app	2
20181228	mobile web	31
20181229	mobile app	14
20181229	mobile web	80
20181230	desktop	7
20181230	mobile app	8
20181230	mobile web	73
20181231	desktop	12
20181231	mobile app	12
20181231	mobile web	27
20190101	desktop	12
20190101	mobile app	1
20190101	mobile web	71
20190102	desktop	19
20190102	mobile app	1
20190102	mobile web	25
20190103	desktop	28
20190103	mobile app	4
20190103	mobile web	44
20190104	desktop	33
20190104	mobile app	12
20190104	mobile web	42
20190105	desktop	9
20190105	mobile app	2
20190105	mobile web	48
20190106	desktop	68
20190106	mobile app	3
20190106	mobile web	76
20190107	desktop	24
20190107	mobile web	81
20190108	desktop	67
20190108	mobile app	3
20190108	mobile web	81
20190109	desktop	15
20190109	mobile app	3
20190109	mobile web	84
20190110	desktop	22
20190110	mobile app	2
20190110	mobile web	49
20190111	desktop	58
20190111	mobile app	7
20190111	mobile web	44
20190112	desktop	25
20190112	mobile app	1
20190112	mobile web	73
20190113	desktop	10
20190113	mobile app	1
20190113	mobile web	87
20190114	desktop	11
20190114	mobile app	8
20190114	mobile web	60
20190115	desktop	32
20190115	mobile app	2
20190115	mobile web	66
20190116	desktop	9
20190116	mobile app	8
20190116	mobile web	62
20190117	desktop	40
20190117	mobile app	12
20190117	mobile web	56
20190118	desktop	16
20190118	mobile web	50
20190119	desktop	21
20190119	mobile app	1
20190119	mobile web	93
20190120	desktop	12
20190120	mobile app	3
20190120	mobile web	32
20190121	desktop	27
20190121	mobile app	3
20190121	mobile web	56
20190122	desktop	22
20190122	mobile app	56
20190122	mobile web	94
20190123	desktop	27
20190123	mobile app	27
20190123	mobile web	45
20190124	desktop	17
20190124	mobile app	19
20190124	mobile web	75
20190125	desktop	25
20190125	mobile app	8
20190125	mobile web	56
20190126	desktop	13
20190126	mobile app	7
20190126	mobile web	57
20190127	desktop	22
20190127	mobile app	16
20190127	mobile web	70
20190128	desktop	30
20190128	mobile app	2
20190128	mobile web	44
20190129	desktop	19
20190129	mobile app	4
20190129	mobile web	56
20190130	desktop	5
20190130	mobile app	4
20190130	mobile web	53
20190131	desktop	3
20190131	mobile app	2
20190131	mobile web	96
20190201	desktop	5
20190201	mobile app	1
20190201	mobile web	26
20190202	mobile app	6
20190202	mobile web	25
20190203	desktop	11
20190203	mobile app	10
20190203	mobile web	30
20190204	desktop	3
20190204	mobile app	4
20190204	mobile web	14
20190205	desktop	20
20190205	mobile app	1
20190205	mobile web	40
20190206	desktop	14
20190206	mobile app	22
20190206	mobile web	62
20190207	desktop	20
20190207	mobile app	4
20190207	mobile web	22
20190208	desktop	9
20190208	mobile app	3
20190208	mobile web	78
20190209	desktop	20
20190209	mobile app	4
20190209	mobile web	61
20190210	desktop	14
20190210	mobile app	1
20190210	mobile web	68
20190211	desktop	7
20190211	mobile app	1
20190211	mobile web	10
20190212	desktop	18
20190212	mobile app	7
20190212	mobile web	27
20190213	desktop	17
20190213	mobile app	4
20190213	mobile web	21
20190214	desktop	6
20190214	mobile app	6
20190214	mobile web	66
20190215	desktop	8
20190215	mobile app	1
20190215	mobile web	15
20190216	desktop	2
20190216	mobile app	2
20190216	mobile web	36
20190217	desktop	3
20190217	mobile web	20
20190218	desktop	5
20190218	mobile web	56
20190219	desktop	8
20190219	mobile app	4
20190219	mobile web	36
20190220	desktop	11
20190220	mobile app	6
20190220	mobile web	44
20190221	desktop	1
20190221	mobile app	3
20190221	mobile web	9
20190222	desktop	3
20190222	mobile app	1
20190222	mobile web	17
20190223	mobile app	10
20190223	mobile web	82
20190224	desktop	1
20190224	mobile app	4
20190224	mobile web	48
20190225	desktop	2
20190225	mobile app	3
20190225	mobile web	54
20190226	desktop	3
20190226	mobile app	5
20190226	mobile web	49
20190227	desktop	23
20190227	mobile app	3
20190227	mobile web	30
20190228	mobile app	1
20190228	mobile web	11
20190301	desktop	2
20190301	mobile app	1
20190301	mobile web	24
20190302	desktop	3
20190302	mobile app	6
20190302	mobile web	51
20190303	desktop	1
20190303	mobile web	45
20190304	desktop	1
20190304	mobile app	2
20190304	mobile web	39
20190305	desktop	1
20190305	mobile app	1
20190305	mobile web	35
20190306	desktop	1
20190306	mobile web	17
20190307	desktop	46
20190307	mobile web	13
20190308	desktop	25
20190308	mobile app	1
20190308	mobile web	24
20190309	desktop	30
20190309	mobile web	34
20190310	desktop	35
20190310	mobile app	3
20190310	mobile web	21
20190311	desktop	24
20190311	mobile app	3
20190311	mobile web	23
20190312	desktop	27
20190312	mobile app	2
20190312	mobile web	46
20190313	desktop	52
20190313	mobile app	2
20190313	mobile web	36
20190314	desktop	3
20190314	mobile app	1
20190314	mobile web	36
20190315	desktop	8
20190315	mobile app	5
20190315	mobile web	60
20190316	mobile web	35
20190317	desktop	8
20190317	mobile app	3
20190317	mobile web	20
20190318	desktop	12
20190318	mobile app	2
20190318	mobile web	26
20190319	desktop	4
20190319	mobile app	1
20190319	mobile web	36
20190320	desktop	3
20190320	mobile app	2
20190320	mobile web	56
20190321	mobile app	2
20190321	mobile web	42
20190322	desktop	5
20190322	mobile web	41
20190323	desktop	2
20190323	mobile app	1
20190323	mobile web	69
20190324	desktop	8
20190324	mobile app	1
20190324	mobile web	26
20190325	desktop	12
20190325	mobile app	2
20190325	mobile web	70
20190326	desktop	5
20190326	mobile web	7
20190327	desktop	4
20190327	mobile web	48
20190328	mobile web	7
20190329	desktop	9
20190329	mobile app	1
20190329	mobile web	15
20190330	desktop	4
20190330	mobile app	4
20190330	mobile web	15
20190331	desktop	2
20190331	mobile app	6
20190331	mobile web	21
20190401	desktop	9
20190401	mobile web	29
20190402	desktop	5
20190402	mobile app	1
20190402	mobile web	13
20190403	desktop	5
20190403	mobile app	1
20190403	mobile web	17
20190404	mobile app	2
20190404	mobile web	16
20190405	desktop	19
20190405	mobile app	1
20190405	mobile web	32
20190406	desktop	4
20190406	mobile app	2
20190406	mobile web	28
20190407	desktop	4
20190407	mobile app	1
20190407	mobile web	60
20190408	desktop	1
20190408	mobile web	23
20190409	mobile app	1
20190409	mobile web	45
20190410	mobile web	20
20190411	desktop	1
20190411	mobile web	11
20190412	desktop	1
20190412	mobile app	1
20190412	mobile web	25
20190413	desktop	3
20190413	mobile app	4
20190413	mobile web	40
20190414	desktop	7
20190414	mobile app	2
20190414	mobile web	44
20190415	desktop	1
20190415	mobile web	17
20190416	desktop	1
20190416	mobile app	5
20190416	mobile web	20
20190417	mobile web	22
20190418	desktop	12
20190418	mobile app	1
20190418	mobile web	21
20190419	desktop	3
20190419	mobile app	1
20190419	mobile web	22
20190420	desktop	28
20190420	mobile app	1
20190420	mobile web	32
20190421	mobile app	1
20190421	mobile web	16
20190422	desktop	12
20190422	mobile web	18
20190423	desktop	33
20190423	mobile app	9
20190423	mobile web	53
20190424	desktop	12
20190424	mobile app	2
20190424	mobile web	37
20190425	desktop	29
20190425	mobile app	1
20190425	mobile web	27
20190426	desktop	6
20190426	mobile web	36
20190427	desktop	12
20190427	mobile app	1
20190427	mobile web	15
20190428	desktop	13
20190428	mobile web	21
20190429	mobile app	2
20190429	mobile web	29
20190430	desktop	2
20190430	mobile app	3
20190430	mobile web	21
20190501	desktop	6
20190501	mobile web	31
20190502	desktop	12
20190502	mobile app	1
20190502	mobile web	47
20190503	desktop	29
20190503	mobile web	20
20190504	desktop	9
20190504	mobile web	25
20190505	desktop	9
20190505	mobile web	27
20190506	mobile app	1
20190506	mobile web	57
20190507	desktop	4
20190507	mobile app	3
20190507	mobile web	33
20190508	desktop	1
20190508	mobile app	1
20190508	mobile web	47
20190509	desktop	3
20190509	mobile app	1
20190509	mobile web	49
20190510	desktop	1
20190510	mobile app	1
20190510	mobile web	15
20190511	desktop	4
20190511	mobile app	4
20190511	mobile web	32
20190512	desktop	4
20190512	mobile app	1
20190512	mobile web	53
20190513	desktop	1
20190513	mobile app	4
20190513	mobile web	30
20190514	desktop	5
20190514	mobile app	2
20190514	mobile web	34
20190515	desktop	2
20190515	mobile app	3
20190515	mobile web	27
20190516	mobile web	31
20190517	desktop	1
20190517	mobile app	1
20190517	mobile web	35
20190518	mobile web	51
20190519	desktop	1
20190519	mobile web	34
20190520	desktop	3
20190520	mobile app	1
20190520	mobile web	25
20190521	desktop	6
20190521	mobile app	1
20190521	mobile web	30
20190522	mobile app	2
20190522	mobile web	35
20190523	mobile app	6
20190523	mobile web	25
20190524	desktop	1
20190524	mobile app	1
20190524	mobile web	36
20190525	desktop	7
20190525	mobile web	44
20190526	desktop	2
20190526	mobile app	4
20190526	mobile web	38
20190527	desktop	7
20190527	mobile web	24
20190528	mobile app	4
20190528	mobile web	26
20190529	mobile app	2
20190529	mobile web	13
20190530	desktop	2
20190530	mobile app	1
20190530	mobile web	16
20190531	desktop	4
20190531	mobile web	19
20190601	desktop	1
20190601	mobile web	15
20190602	desktop	1
20190602	mobile app	1
20190602	mobile web	46
20190603	desktop	1
20190603	mobile app	2
20190603	mobile web	11
20190604	desktop	2
20190604	mobile app	6
20190604	mobile web	33
20190605	mobile web	38
20190606	mobile app	4
20190606	mobile web	21
20190607	mobile web	15
20190608	mobile app	1
20190608	mobile web	58
20190609	desktop	12
20190609	mobile app	1
20190609	mobile web	64
20190610	mobile app	4
20190610	mobile web	40
20190611	desktop	12
20190611	mobile web	28
20190612	desktop	1
20190612	mobile app	3
20190612	mobile web	13
20190613	desktop	1
20190613	mobile web	34
20190614	desktop	18
20190614	mobile app	2
20190614	mobile web	32
20190615	desktop	5
20190615	mobile app	1
20190615	mobile web	40
20190616	desktop	8
20190616	mobile app	3
20190616	mobile web	42
20190617	desktop	10
20190617	mobile app	1
20190617	mobile web	16
20190618	desktop	1
20190618	mobile web	43
20190619	mobile app	1
20190619	mobile web	41
20190620	desktop	7
20190620	mobile web	24
20190621	desktop	13
20190621	mobile app	5
20190621	mobile web	40
20190622	desktop	1
20190622	mobile app	3
20190622	mobile web	49
20190623	desktop	2
20190623	mobile app	6
20190623	mobile web	34
20190624	desktop	9
20190624	mobile app	2
20190624	mobile web	32
20190625	desktop	9
