edit_timestamp	platform	edit_count
20180307	mobile web	9
20180308	desktop	9
20180308	mobile app	2
20180308	mobile web	8
20180309	desktop	37
20180309	mobile web	16
20180310	desktop	14
20180310	mobile app	8
20180310	mobile web	18
20180311	desktop	34
20180311	mobile app	1
20180311	mobile web	4
20180312	desktop	19
20180312	mobile app	4
20180312	mobile web	7
20180313	desktop	41
20180313	mobile app	3
20180313	mobile web	7
20180314	desktop	34
20180314	mobile web	10
20180315	desktop	36
20180315	mobile app	1
20180315	mobile web	6
20180316	desktop	5
20180316	mobile app	1
20180316	mobile web	10
20180317	desktop	13
20180317	mobile app	1
20180317	mobile web	7
20180318	desktop	26
20180318	mobile web	4
20180319	desktop	72
20180319	mobile app	1
20180319	mobile web	7
20180320	desktop	61
20180320	mobile web	1
20180321	desktop	32
20180321	mobile web	20
20180322	desktop	27
20180322	mobile app	4
20180322	mobile web	8
20180323	desktop	33
20180323	mobile app	3
20180323	mobile web	3
20180324	desktop	16
20180324	mobile app	10
20180324	mobile web	15
20180325	desktop	40
20180325	mobile app	2
20180325	mobile web	6
20180326	desktop	59
20180326	mobile web	8
20180327	desktop	25
20180327	mobile app	10
20180327	mobile web	14
20180328	desktop	45
20180328	mobile app	10
20180328	mobile web	16
20180329	desktop	48
20180329	mobile app	16
20180329	mobile web	20
20180330	desktop	41
20180330	mobile app	4
20180330	mobile web	12
20180331	desktop	52
20180331	mobile app	1
20180331	mobile web	15
20180401	desktop	21
20180401	mobile app	2
20180401	mobile web	6
20180402	desktop	19
20180402	mobile app	3
20180402	mobile web	9
20180403	desktop	11
20180403	mobile app	1
20180403	mobile web	8
20180404	desktop	36
20180404	mobile app	7
20180404	mobile web	20
20180405	desktop	17
20180405	mobile app	4
20180405	mobile web	6
20180406	desktop	24
20180406	mobile web	2
20180407	desktop	15
20180407	mobile app	6
20180407	mobile web	9
20180408	desktop	33
20180408	mobile app	4
20180408	mobile web	9
20180409	desktop	20
20180409	mobile app	1
20180409	mobile web	4
20180410	desktop	28
20180410	mobile app	2
20180410	mobile web	8
20180411	desktop	29
20180411	mobile app	3
20180411	mobile web	5
20180412	desktop	45
20180412	mobile app	2
20180412	mobile web	3
20180413	desktop	20
20180413	mobile app	7
20180413	mobile web	11
20180414	desktop	76
20180414	mobile app	1
20180414	mobile web	7
20180415	desktop	70
20180415	mobile app	2
20180415	mobile web	15
20180416	desktop	12
20180416	mobile app	1
20180416	mobile web	17
20180417	desktop	15
20180417	mobile app	1
20180417	mobile web	14
20180418	desktop	50
20180418	mobile app	1
20180418	mobile web	4
20180419	desktop	68
20180419	mobile web	14
20180420	desktop	26
20180420	mobile app	8
20180420	mobile web	10
20180421	desktop	17
20180421	mobile web	1
20180422	desktop	30
20180422	mobile app	1
20180422	mobile web	3
20180423	desktop	26
20180423	mobile web	14
20180424	desktop	84
20180424	mobile app	4
20180424	mobile web	9
20180425	desktop	38
20180425	mobile app	2
20180425	mobile web	23
20180426	desktop	60
20180426	mobile web	5
20180427	desktop	38
20180427	mobile app	1
20180427	mobile web	20
20180428	desktop	25
20180428	mobile app	1
20180428	mobile web	11
20180429	desktop	47
20180429	mobile web	4
20180430	desktop	36
20180430	mobile app	2
20180430	mobile web	11
20180501	desktop	36
20180501	mobile app	1
20180501	mobile web	9
20180502	desktop	57
20180502	mobile app	4
20180502	mobile web	15
20180503	desktop	45
20180503	mobile app	1
20180503	mobile web	10
20180504	desktop	25
20180504	mobile app	2
20180504	mobile web	16
20180505	desktop	24
20180505	mobile app	2
20180505	mobile web	17
20180506	desktop	38
20180506	mobile web	26
20180507	desktop	63
20180507	mobile web	21
20180508	desktop	86
20180508	mobile app	13
20180508	mobile web	128
20180509	desktop	69
20180509	mobile app	3
20180509	mobile web	107
20180510	desktop	75
20180510	mobile app	4
20180510	mobile web	12
20180511	desktop	60
20180511	mobile web	4
20180512	desktop	24
20180512	mobile app	3
20180512	mobile web	23
20180513	desktop	64
20180513	mobile app	3
20180513	mobile web	22
20180514	desktop	83
20180514	mobile web	88
20180515	desktop	69
20180515	mobile app	2
20180515	mobile web	103
20180516	desktop	32
20180516	mobile web	4
20180517	desktop	59
20180517	mobile web	9
20180518	desktop	46
20180518	mobile web	4
20180519	desktop	58
20180519	mobile web	24
20180520	desktop	91
20180520	mobile web	13
20180521	desktop	52
20180521	mobile app	7
20180521	mobile web	10
20180522	desktop	62
20180522	mobile app	2
20180522	mobile web	10
20180523	desktop	52
20180523	mobile app	4
20180523	mobile web	38
20180524	desktop	57
20180524	mobile web	4
20180525	desktop	65
20180525	mobile web	10
20180526	desktop	90
20180526	mobile web	3
20180527	desktop	56
20180527	mobile web	4
20180528	desktop	81
20180528	mobile web	9
20180529	desktop	106
20180529	mobile web	7
20180530	desktop	85
20180530	mobile app	2
20180530	mobile web	18
20180531	desktop	75
20180531	mobile app	1
20180531	mobile web	8
20180601	desktop	44
20180601	mobile web	10
20180602	desktop	66
20180602	mobile app	4
20180602	mobile web	9
20180603	desktop	57
20180603	mobile app	1
20180603	mobile web	3
20180604	desktop	35
20180604	mobile app	1
20180604	mobile web	7
20180605	desktop	82
20180605	mobile web	19
20180606	desktop	97
20180606	mobile app	1
20180606	mobile web	4
20180607	desktop	28
20180607	mobile app	1
20180607	mobile web	7
20180608	desktop	69
20180608	mobile web	5
20180609	desktop	67
20180609	mobile app	2
20180609	mobile web	13
20180610	desktop	148
20180610	mobile web	21
20180611	desktop	116
20180611	mobile web	25
20180612	desktop	35
20180612	mobile web	11
20180613	desktop	33
20180613	mobile app	5
20180613	mobile web	8
20180614	desktop	29
20180614	mobile app	1
20180614	mobile web	42
20180615	desktop	14
20180615	mobile web	11
20180616	desktop	23
20180616	mobile app	3
20180616	mobile web	8
20180617	desktop	106
20180617	mobile app	3
20180617	mobile web	34
20180618	desktop	35
20180618	mobile app	7
20180618	mobile web	27
20180619	desktop	97
20180619	mobile web	6
20180620	desktop	43
20180620	mobile web	6
20180621	desktop	60
20180621	mobile app	2
20180621	mobile web	6
20180622	desktop	176
20180622	mobile web	3
20180623	desktop	52
20180623	mobile app	3
20180623	mobile web	8
20180624	desktop	59
20180624	mobile app	1
20180624	mobile web	28
20180625	desktop	14
20180625	mobile app	4
20180625	mobile web	17
20180626	desktop	53
20180626	mobile app	4
20180626	mobile web	15
20180627	desktop	14
20180627	mobile app	4
20180627	mobile web	15
20180628	desktop	44
20180628	mobile app	2
20180628	mobile web	15
20180629	desktop	25
20180629	mobile app	1
20180629	mobile web	4
20180630	desktop	26
20180630	mobile app	3
20180630	mobile web	8
20180701	desktop	22
20180701	mobile app	1
20180701	mobile web	2
20180702	desktop	42
20180702	mobile app	3
20180702	mobile web	16
20180703	desktop	25
20180703	mobile app	1
20180703	mobile web	10
20180704	desktop	35
20180704	mobile web	7
20180705	desktop	27
20180705	mobile app	1
20180705	mobile web	6
20180706	desktop	30
20180706	mobile app	2
20180706	mobile web	6
20180707	desktop	10
20180707	mobile web	3
20180708	desktop	22
20180708	mobile app	1
20180708	mobile web	18
20180709	desktop	21
20180709	mobile web	14
20180710	desktop	66
20180710	mobile app	1
20180710	mobile web	18
20180711	desktop	76
20180711	mobile app	8
20180711	mobile web	31
20180712	desktop	102
20180712	mobile web	13
20180713	desktop	92
20180713	mobile web	26
20180714	desktop	41
20180714	mobile app	1
20180714	mobile web	12
20180715	desktop	162
20180715	mobile app	3
20180715	mobile web	6
20180716	desktop	97
20180716	mobile web	11
20180717	desktop	80
20180717	mobile app	4
20180717	mobile web	29
20180718	desktop	124
20180718	mobile app	13
20180718	mobile web	29
20180719	desktop	40
20180719	mobile web	4
20180720	desktop	61
20180720	mobile app	1
20180720	mobile web	17
20180721	desktop	53
20180721	mobile web	11
20180722	desktop	16
20180722	mobile app	1
20180722	mobile web	40
20180723	desktop	30
20180723	mobile web	26
20180724	desktop	38
20180724	mobile app	2
20180724	mobile web	9
20180725	desktop	42
20180725	mobile app	5
20180725	mobile web	12
20180726	desktop	62
20180726	mobile web	9
20180727	desktop	48
20180727	mobile app	2
20180727	mobile web	5
20180728	desktop	35
20180728	mobile app	5
20180728	mobile web	12
20180729	desktop	34
20180729	mobile app	2
20180729	mobile web	20
20180730	desktop	14
20180730	mobile app	2
20180730	mobile web	8
20180731	desktop	42
20180731	mobile app	1
20180731	mobile web	16
20180801	desktop	49
20180801	mobile app	2
20180801	mobile web	18
20180802	desktop	26
20180802	mobile app	2
20180802	mobile web	12
20180803	desktop	10
20180803	mobile app	2
20180803	mobile web	9
20180804	desktop	36
20180804	mobile app	5
20180804	mobile web	19
20180805	desktop	35
20180805	mobile app	3
20180805	mobile web	15
20180806	desktop	13
20180806	mobile web	5
20180807	desktop	19
20180807	mobile app	1
20180807	mobile web	13
20180808	desktop	42
20180808	mobile app	2
20180808	mobile web	11
20180809	desktop	33
20180809	mobile app	6
20180809	mobile web	26
20180810	desktop	56
20180810	mobile app	1
20180810	mobile web	6
20180811	desktop	40
20180811	mobile app	7
20180811	mobile web	20
20180812	desktop	23
20180812	mobile app	12
20180812	mobile web	30
20180813	desktop	21
20180813	mobile app	1
20180813	mobile web	20
20180814	desktop	12
20180814	mobile app	2
20180814	mobile web	31
20180815	desktop	51
20180815	mobile app	4
20180815	mobile web	40
20180816	desktop	15
20180816	mobile web	15
20180817	desktop	69
20180817	mobile app	1
20180817	mobile web	24
20180818	desktop	184
20180818	mobile web	15
20180819	desktop	160
20180819	mobile web	22
20180820	desktop	119
20180820	mobile app	1
20180820	mobile web	4
20180821	desktop	10
20180821	mobile web	7
20180822	desktop	29
20180822	mobile app	7
20180822	mobile web	21
20180823	desktop	16
20180823	mobile app	1
20180823	mobile web	17
20180824	desktop	8
20180824	mobile app	1
20180824	mobile web	10
20180825	desktop	1
20180825	mobile app	3
20180825	mobile web	6
20180826	desktop	10
20180826	mobile app	1
20180826	mobile web	22
20180827	desktop	4
20180827	mobile app	2
20180827	mobile web	5
20180828	desktop	7
20180828	mobile app	3
20180828	mobile web	13
20180829	desktop	9
20180829	mobile app	4
20180829	mobile web	18
20180830	desktop	20
20180830	mobile web	9
20180831	desktop	3
20180831	mobile web	25
20180901	desktop	12
20180901	mobile web	9
20180902	desktop	32
20180902	mobile app	1
20180902	mobile web	5
20180903	desktop	71
20180903	mobile app	5
20180903	mobile web	29
20180904	desktop	1
20180904	mobile app	2
20180904	mobile web	14
20180905	desktop	5
20180905	mobile app	3
20180905	mobile web	9
20180906	desktop	7
20180906	mobile app	1
20180906	mobile web	9
20180907	desktop	12
20180907	mobile app	2
20180907	mobile web	11
20180908	desktop	5
20180908	mobile app	4
20180908	mobile web	4
20180909	desktop	18
20180909	mobile app	2
20180909	mobile web	9
20180910	desktop	16
20180910	mobile app	13
20180910	mobile web	20
20180911	desktop	20
20180911	mobile app	2
20180911	mobile web	6
20180912	desktop	11
20180912	mobile app	2
20180912	mobile web	9
20180913	desktop	11
20180913	mobile app	4
20180913	mobile web	9
20180914	desktop	35
20180914	mobile app	1
20180914	mobile web	10
20180915	desktop	8
20180915	mobile web	6
20180916	desktop	12
20180916	mobile app	6
20180916	mobile web	21
20180917	desktop	14
20180917	mobile app	7
20180917	mobile web	26
20180918	desktop	2
20180918	mobile app	1
20180918	mobile web	14
20180919	desktop	4
20180919	mobile app	6
20180919	mobile web	20
20180920	desktop	1
20180920	mobile app	6
20180920	mobile web	15
20180921	desktop	9
20180921	mobile app	1
20180921	mobile web	26
20180922	desktop	3
20180922	mobile app	3
20180922	mobile web	21
20180923	desktop	1
20180923	mobile app	3
20180923	mobile web	13
20180924	desktop	6
20180924	mobile app	1
20180924	mobile web	21
20180925	desktop	3
20180925	mobile web	10
20180926	desktop	4
20180926	mobile app	11
20180926	mobile web	30
20180927	desktop	27
20180927	mobile app	10
20180927	mobile web	31
20180928	desktop	15
20180928	mobile app	1
20180928	mobile web	5
20180929	desktop	7
20180929	mobile web	19
20180930	desktop	6
20180930	mobile app	1
20180930	mobile web	25
20181001	desktop	14
20181001	mobile app	1
20181001	mobile web	5
20181002	desktop	18
20181002	mobile app	9
20181002	mobile web	22
20181003	desktop	9
20181003	mobile web	8
20181004	desktop	9
20181004	mobile app	3
20181004	mobile web	17
20181005	desktop	10
20181005	mobile web	8
20181006	desktop	2
20181006	mobile app	1
20181006	mobile web	16
20181007	desktop	13
20181007	mobile app	6
20181007	mobile web	15
20181008	desktop	34
20181008	mobile web	19
20181009	desktop	9
20181009	mobile web	5
20181010	desktop	5
20181010	mobile app	5
20181010	mobile web	27
20181011	desktop	6
20181011	mobile web	16
20181012	desktop	22
20181012	mobile web	5
20181013	desktop	19
20181013	mobile web	5
20181014	desktop	105
20181014	mobile web	6
20181015	desktop	78
20181015	mobile app	1
20181015	mobile web	12
20181016	desktop	65
20181016	mobile app	1
20181016	mobile web	5
20181017	desktop	124
20181017	mobile app	1
20181017	mobile web	12
20181018	desktop	51
20181018	mobile app	1
20181018	mobile web	16
20181019	desktop	3
20181019	mobile app	10
20181019	mobile web	20
20181020	desktop	4
20181020	mobile web	12
20181021	desktop	2
20181021	mobile web	13
20181022	desktop	7
20181022	mobile web	5
20181023	desktop	51
20181023	mobile web	23
20181024	desktop	65
20181024	mobile web	14
20181025	desktop	54
20181025	mobile app	3
20181025	mobile web	21
20181026	desktop	10
20181026	mobile app	1
20181026	mobile web	11
20181027	desktop	3
20181027	mobile web	14
20181028	desktop	9
20181028	mobile app	5
20181028	mobile web	13
20181029	desktop	5
20181029	mobile web	8
20181030	desktop	5
20181030	mobile app	2
20181030	mobile web	21
20181031	desktop	13
20181031	mobile app	1
20181031	mobile web	10
20181101	desktop	11
20181101	mobile app	3
20181101	mobile web	10
20181102	desktop	5
20181102	mobile app	2
20181102	mobile web	8
20181103	desktop	2
20181103	mobile app	1
20181103	mobile web	10
20181104	desktop	7
20181104	mobile app	7
20181104	mobile web	15
20181105	desktop	12
20181105	mobile web	6
20181106	desktop	5
20181106	mobile app	2
20181106	mobile web	5
20181107	desktop	19
20181107	mobile app	1
20181107	mobile web	21
20181108	desktop	75
20181108	mobile app	2
20181108	mobile web	6
20181109	desktop	238
20181109	mobile app	2
20181109	mobile web	18
20181110	desktop	252
20181110	mobile web	31
20181111	desktop	358
20181111	mobile app	4
20181111	mobile web	27
20181112	desktop	198
20181112	mobile app	2
20181112	mobile web	11
20181113	desktop	274
20181113	mobile web	9
20181114	desktop	299
20181114	mobile web	9
20181115	desktop	293
20181115	mobile app	2
20181115	mobile web	12
20181116	desktop	253
20181116	mobile app	2
20181116	mobile web	14
20181117	desktop	313
20181117	mobile app	3
20181117	mobile web	15
20181118	desktop	211
20181118	mobile app	2
20181118	mobile web	17
20181119	desktop	194
20181119	mobile app	2
20181119	mobile web	19
20181120	desktop	168
20181120	mobile app	1
20181120	mobile web	8
20181121	desktop	234
20181121	mobile web	33
20181122	desktop	122
20181122	mobile app	2
20181122	mobile web	13
20181123	desktop	179
20181123	mobile app	4
20181123	mobile web	9
20181124	desktop	163
20181124	mobile web	16
20181125	desktop	188
20181125	mobile web	12
20181126	desktop	78
20181126	mobile web	23
20181127	desktop	131
20181127	mobile app	2
20181127	mobile web	19
20181128	desktop	116
20181128	mobile app	2
20181128	mobile web	10
20181129	desktop	211
20181129	mobile web	8
20181130	desktop	292
20181130	mobile app	2
20181130	mobile web	10
20181201	desktop	176
20181201	mobile web	7
20181202	desktop	177
20181202	mobile app	1
20181202	mobile web	5
20181203	desktop	217
20181203	mobile web	3
20181204	desktop	223
20181204	mobile web	12
20181205	desktop	217
20181205	mobile app	2
20181205	mobile web	7
20181206	desktop	231
20181206	mobile web	14
20181207	desktop	344
20181207	mobile web	7
20181208	desktop	169
20181208	mobile web	6
20181209	desktop	265
20181209	mobile app	4
20181209	mobile web	23
20181210	desktop	241
20181210	mobile app	2
20181210	mobile web	5
20181211	desktop	193
20181211	mobile web	12
20181212	desktop	345
20181212	mobile web	7
20181213	desktop	369
20181213	mobile app	1
20181213	mobile web	13
20181214	desktop	269
20181214	mobile app	5
20181214	mobile web	11
20181215	desktop	182
20181215	mobile web	14
20181216	desktop	293
20181216	mobile web	18
20181217	desktop	291
20181217	mobile app	3
20181217	mobile web	20
20181218	desktop	215
20181218	mobile app	1
20181218	mobile web	13
20181219	desktop	204
20181219	mobile web	9
20181220	desktop	270
20181220	mobile web	12
20181221	desktop	219
20181221	mobile app	7
20181221	mobile web	16
20181222	desktop	228
20181222	mobile app	9
20181222	mobile web	12
20181223	desktop	245
20181223	mobile app	1
20181223	mobile web	32
20181224	desktop	244
20181224	mobile app	8
20181224	mobile web	23
20181225	desktop	225
20181225	mobile app	2
20181225	mobile web	29
20181226	desktop	177
20181226	mobile web	10
20181227	desktop	119
20181227	mobile app	2
20181227	mobile web	14
20181228	desktop	125
20181228	mobile web	9
20181229	desktop	175
20181229	mobile app	1
20181229	mobile web	26
20181230	desktop	281
20181230	mobile app	4
20181230	mobile web	31
20181231	desktop	235
20181231	mobile web	1
20190101	desktop	149
20190101	mobile app	1
20190101	mobile web	5
20190102	desktop	169
20190102	mobile web	18
20190103	desktop	167
20190103	mobile web	23
20190104	desktop	202
20190104	mobile app	1
20190104	mobile web	36
20190105	desktop	141
20190105	mobile app	9
20190105	mobile web	21
20190106	desktop	186
20190106	mobile app	21
20190106	mobile web	39
20190107	desktop	165
20190107	mobile app	27
20190107	mobile web	33
20190108	desktop	137
20190108	mobile app	34
20190108	mobile web	55
20190109	desktop	215
20190109	mobile app	92
20190109	mobile web	113
20190110	desktop	154
20190110	mobile app	15
20190110	mobile web	36
20190111	desktop	179
20190111	mobile app	24
20190111	mobile web	38
20190112	desktop	126
20190112	mobile app	6
20190112	mobile web	35
20190113	desktop	90
20190113	mobile app	12
20190113	mobile web	19
20190114	desktop	171
20190114	mobile app	6
20190114	mobile web	23
20190115	desktop	189
20190115	mobile app	9
20190115	mobile web	30
20190116	desktop	249
20190116	mobile app	6
20190116	mobile web	21
20190117	desktop	147
20190117	mobile app	12
20190117	mobile web	40
20190118	desktop	148
20190118	mobile app	25
20190118	mobile web	55
20190119	desktop	175
20190119	mobile app	21
20190119	mobile web	51
20190120	desktop	139
20190120	mobile app	42
20190120	mobile web	63
20190121	desktop	139
20190121	mobile app	30
20190121	mobile web	51
20190122	desktop	88
20190122	mobile app	28
20190122	mobile web	43
20190123	desktop	128
20190123	mobile app	16
20190123	mobile web	32
20190124	desktop	204
20190124	mobile app	42
20190124	mobile web	66
20190125	desktop	252
20190125	mobile app	57
20190125	mobile web	76
20190126	desktop	320
20190126	mobile app	18
20190126	mobile web	67
20190127	desktop	80
20190127	mobile app	29
20190127	mobile web	69
20190128	desktop	163
20190128	mobile app	11
20190128	mobile web	51
20190129	desktop	218
20190129	mobile app	26
20190129	mobile web	43
20190130	desktop	127
20190130	mobile app	21
20190130	mobile web	31
20190131	desktop	178
20190131	mobile app	12
20190131	mobile web	25
20190201	desktop	131
20190201	mobile app	46
20190201	mobile web	74
20190202	desktop	166
20190202	mobile app	26
20190202	mobile web	48
20190203	desktop	125
20190203	mobile app	38
20190203	mobile web	69
20190204	desktop	118
20190204	mobile app	26
20190204	mobile web	34
20190205	desktop	321
20190205	mobile app	8
20190205	mobile web	30
20190206	desktop	641
20190206	mobile app	29
20190206	mobile web	53
20190207	desktop	492
20190207	mobile app	9
20190207	mobile web	54
20190208	desktop	790
20190208	mobile app	28
20190208	mobile web	51
20190209	desktop	848
20190209	mobile app	28
20190209	mobile web	37
20190210	desktop	641
20190210	mobile app	76
20190210	mobile web	94
20190211	desktop	754
20190211	mobile app	7
20190211	mobile web	11
20190212	desktop	955
20190212	mobile app	6
20190212	mobile web	58
20190213	desktop	664
20190213	mobile app	24
20190213	mobile web	33
20190214	desktop	903
20190214	mobile app	20
20190214	mobile web	41
20190215	desktop	566
20190215	mobile app	32
20190215	mobile web	62
20190216	desktop	703
20190216	mobile app	36
20190216	mobile web	47
20190217	desktop	706
20190217	mobile app	15
20190217	mobile web	23
20190218	desktop	818
20190218	mobile app	63
20190218	mobile web	81
20190219	desktop	555
20190219	mobile app	23
20190219	mobile web	29
20190220	desktop	662
20190220	mobile app	50
20190220	mobile web	68
20190221	desktop	858
20190221	mobile app	24
20190221	mobile web	37
20190222	desktop	667
20190222	mobile app	28
20190222	mobile web	51
20190223	desktop	799
20190223	mobile app	21
20190223	mobile web	39
20190224	desktop	594
20190224	mobile app	8
20190224	mobile web	16
20190225	desktop	317
20190225	mobile app	22
20190225	mobile web	32
20190226	desktop	28
20190226	mobile app	9
20190226	mobile web	25
20190227	desktop	15
20190227	mobile app	25
20190227	mobile web	62
20190228	desktop	125
20190228	mobile app	9
20190228	mobile web	29
20190301	desktop	151
20190301	mobile app	39
20190301	mobile web	66
20190302	desktop	239
20190302	mobile app	14
20190302	mobile web	31
20190303	desktop	153
20190303	mobile app	12
20190303	mobile web	15
20190304	desktop	158
20190304	mobile app	14
20190304	mobile web	49
20190305	desktop	188
20190305	mobile app	7
20190305	mobile web	12
20190306	desktop	286
20190306	mobile app	7
20190306	mobile web	12
20190307	desktop	205
20190307	mobile app	11
20190307	mobile web	20
20190308	desktop	92
20190308	mobile app	9
20190308	mobile web	23
20190309	desktop	9
20190309	mobile app	8
20190309	mobile web	12
20190310	desktop	72
20190310	mobile app	10
20190310	mobile web	14
20190311	desktop	115
20190311	mobile app	24
20190311	mobile web	25
20190312	desktop	51
20190312	mobile app	12
20190312	mobile web	63
20190313	desktop	6
20190313	mobile app	18
20190313	mobile web	34
20190314	desktop	26
20190314	mobile app	11
20190314	mobile web	37
20190315	desktop	20
20190315	mobile app	8
20190315	mobile web	42
20190316	desktop	3
20190316	mobile app	174
20190316	mobile web	249
20190317	desktop	9
20190317	mobile app	37
20190317	mobile web	89
20190318	desktop	13
20190318	mobile app	16
20190318	mobile web	66
20190319	desktop	18
20190319	mobile app	48
20190319	mobile web	55
20190320	desktop	48
20190320	mobile app	34
20190320	mobile web	202
20190321	desktop	9
20190321	mobile app	23
20190321	mobile web	271
20190322	desktop	15
20190322	mobile app	10
20190322	mobile web	44
20190323	desktop	35
20190323	mobile app	67
20190323	mobile web	91
20190324	desktop	2
20190324	mobile app	7
20190324	mobile web	23
20190325	desktop	27
20190325	mobile app	62
20190325	mobile web	105
20190326	desktop	18
20190326	mobile app	57
20190326	mobile web	73
20190327	desktop	6
20190327	mobile app	44
20190327	mobile web	64
20190328	desktop	6
20190328	mobile app	2
20190328	mobile web	44
20190329	desktop	18
20190329	mobile app	66
20190329	mobile web	106
20190330	desktop	15
20190330	mobile app	61
20190330	mobile web	108
20190331	desktop	13
20190331	mobile app	58
20190331	mobile web	87
20190401	desktop	5
20190401	mobile app	10
20190401	mobile web	35
20190402	desktop	4
20190402	mobile app	5
20190402	mobile web	33
20190403	desktop	5
20190403	mobile app	17
20190403	mobile web	74
20190404	desktop	10
20190404	mobile app	41
20190404	mobile web	113
20190405	desktop	7
20190405	mobile app	26
20190405	mobile web	82
20190406	desktop	9
20190406	mobile app	10
20190406	mobile web	42
20190407	desktop	6
20190407	mobile app	8
20190407	mobile web	30
20190408	desktop	11
20190408	mobile app	5
20190408	mobile web	15
20190409	desktop	11
20190409	mobile app	7
20190409	mobile web	72
20190410	mobile app	5
20190410	mobile web	53
20190411	desktop	8
20190411	mobile app	6
20190411	mobile web	47
20190412	desktop	72
20190412	mobile app	6
20190412	mobile web	22
20190413	desktop	68
20190413	mobile app	8
20190413	mobile web	41
20190414	desktop	192
20190414	mobile app	6
20190414	mobile web	26
20190415	desktop	5
20190415	mobile app	12
20190415	mobile web	24
20190416	desktop	2
20190416	mobile app	10
20190416	mobile web	18
20190417	desktop	5
20190417	mobile app	14
20190417	mobile web	32
20190418	desktop	15
20190418	mobile app	8
20190418	mobile web	38
20190419	desktop	13
20190419	mobile app	5
20190419	mobile web	21
20190420	desktop	23
20190420	mobile app	13
20190420	mobile web	38
20190421	desktop	7
20190421	mobile app	7
20190421	mobile web	14
20190422	desktop	7
20190422	mobile app	3
20190422	mobile web	15
20190423	desktop	6
20190423	mobile app	6
20190423	mobile web	19
20190424	desktop	19
20190424	mobile app	6
20190424	mobile web	22
20190425	mobile app	16
20190425	mobile web	22
20190426	desktop	1
20190426	mobile app	8
20190426	mobile web	20
20190427	desktop	1
20190427	mobile app	15
20190427	mobile web	22
20190428	desktop	8
20190428	mobile app	10
20190428	mobile web	22
20190429	desktop	6
20190429	mobile app	16
20190429	mobile web	40
20190430	desktop	5
20190430	mobile app	7
20190430	mobile web	61
20190501	desktop	12
20190501	mobile app	19
20190501	mobile web	73
20190502	desktop	1
20190502	mobile app	18
20190502	mobile web	89
20190503	desktop	17
20190503	mobile app	17
20190503	mobile web	93
20190504	desktop	10
20190504	mobile app	29
20190504	mobile web	137
20190505	desktop	9
20190505	mobile app	17
20190505	mobile web	59
20190506	desktop	13
20190506	mobile app	16
20190506	mobile web	32
20190507	desktop	12
20190507	mobile app	11
20190507	mobile web	32
20190508	desktop	4
20190508	mobile app	23
20190508	mobile web	34
20190509	desktop	16
20190509	mobile app	14
20190509	mobile web	50
20190510	desktop	16
20190510	mobile app	10
20190510	mobile web	25
20190511	desktop	24
20190511	mobile app	7
20190511	mobile web	13
20190512	desktop	14
20190512	mobile app	7
20190512	mobile web	14
20190513	desktop	6
20190513	mobile app	10
20190513	mobile web	25
20190514	desktop	25
20190514	mobile app	7
20190514	mobile web	22
20190515	desktop	6
20190515	mobile app	1
20190515	mobile web	38
20190516	desktop	9
20190516	mobile app	18
20190516	mobile web	40
20190517	desktop	6
20190517	mobile app	9
20190517	mobile web	25
20190518	desktop	6
20190518	mobile app	5
20190518	mobile web	10
20190519	desktop	5
20190519	mobile app	12
20190519	mobile web	37
20190520	desktop	7
20190520	mobile app	9
20190520	mobile web	30
20190521	desktop	6
20190521	mobile app	6
20190521	mobile web	11
20190522	desktop	4
20190522	mobile app	15
20190522	mobile web	28
20190523	desktop	8
20190523	mobile app	7
20190523	mobile web	17
20190524	desktop	9
20190524	mobile app	8
20190524	mobile web	26
20190525	desktop	12
20190525	mobile app	2
20190525	mobile web	40
20190526	desktop	3
20190526	mobile app	7
20190526	mobile web	68
20190527	desktop	15
20190527	mobile app	4
20190527	mobile web	44
20190528	desktop	10
20190528	mobile app	8
20190528	mobile web	35
20190529	desktop	2
20190529	mobile app	8
20190529	mobile web	38
20190530	desktop	10
20190530	mobile app	2
20190530	mobile web	35
20190531	desktop	14
20190531	mobile app	4
20190531	mobile web	52
20190601	desktop	8
20190601	mobile app	8
20190601	mobile web	57
20190602	desktop	2
20190602	mobile app	8
20190602	mobile web	40
20190603	mobile app	2
20190603	mobile web	51
20190604	desktop	9
20190604	mobile app	14
20190604	mobile web	30
20190605	mobile app	9
20190605	mobile web	22
20190606	mobile app	11
20190606	mobile web	25
20190607	desktop	18
20190607	mobile app	16
20190607	mobile web	74
20190608	desktop	63
20190608	mobile app	7
20190608	mobile web	14
20190609	desktop	28
20190609	mobile app	13
20190609	mobile web	20
20190610	desktop	33
20190610	mobile app	7
20190610	mobile web	25
20190611	desktop	21
20190611	mobile app	5
20190611	mobile web	28
20190612	desktop	19
20190612	mobile app	12
20190612	mobile web	45
20190613	desktop	37
20190613	mobile app	7
20190613	mobile web	42
20190614	desktop	16
20190614	mobile app	11
20190614	mobile web	52
20190615	mobile app	8
20190615	mobile web	37
20190616	desktop	24
20190616	mobile app	11
20190616	mobile web	66
20190617	desktop	5
20190617	mobile app	12
20190617	mobile web	66
20190618	desktop	3
20190618	mobile app	6
20190618	mobile web	54
20190619	mobile app	10
20190619	mobile web	26
20190620	desktop	51
20190620	mobile app	15
20190620	mobile web	37
20190621	desktop	1
20190621	mobile app	11
20190621	mobile web	70
20190622	desktop	36
20190622	mobile app	24
20190622	mobile web	81
20190623	desktop	72
20190623	mobile app	13
